id,stats_inc_id,team_id,playerstats_id,first,last,num,pos,import_status,height,weight,birthdate,birthplace,college,yrsteam,yrsleague,ros_status,created_at
4409,300634,10,155605,LaMarcus,Coker,1,2,1,6.00,190,1986-06-26,"Antioch, TN",Hampton,3,3,3,
4411,466795,7,157967,"Kierrie ",Johnson,83,4,1,5.05,163,1988-08-04,"Houston, TX",Houston,1,5,9,
4413,,10,,William,Osborne,77,4,1,5.07,165,1987-09-12,"Marshall, TX","Texas Southern",1,1,4,
4415,333822,10,158258,"Jared ",Perry,84,4,1,6.01,180,1988-03-29,"La Marque, TX",Missouri,1,1,3,
4417,,10,,Kevin,Riley,11,1,1,6.03,215,1987-01-27,"Portland, OR",California,1,1,,
4419,300664,10,157679,Rico,McCoy,43,13,1,6.00,224,1987-11-06,"Washington, DC",Tennessee,1,2,5,
4421,597313,10,157888,B.J.,Hall,6,1,1,6.03,217,1985-01-27,"Tampa, FL","Webber International",2,2,4,
4423,381237,,157984,Armando,Murillo,6,11,1,6.00,191,1986-02-01,"Tampa, FL",Nebraska,1,2,,
4425,,10,,Rory,Malone,46,13,1,5.10,229,1988-04-29,"Dallas, TX","Mississippi Valley State",1,1,3,
4427,465689,10,158053,Marcus,Jemison,38,11,1,6.02,199,1989-12-28,"McCalla, AL","Grambling State",1,1,3,
4429,,10,,J.T.,Leggin,42,11,1,6.00,199,1986-12-14,"Tacoma, WA","Eastern Washington",1,1,3,
4431,232760,10,131997,Daren,Stone,43,13,1,6.03,215,1985-08-21,"Saint James, JM",Maine,1,2,,
4433,407337,10,157786,Steven,Gachette,17,1,1,6.01,195,1988-07-28,"Miami, FL","Southwest Baptist",1,1,3,
4435,334338,10,158125,Kito,Poblah,88,5,0,6.02,209,1987-09-18,"Montréal, QC","Central Michigan",2,5,4,
4437,,10,,Conte,Cuttino,21,2,1,5.10,200,1988-02-07,"Uniondale, NY","Stony Brook",1,1,3,
4439,333905,10,157695,"London ",Crawford,83,4,1,6.02,205,1986-10-19,"Mobile, AB",Arkansas,1,1,,
4441,,10,,James,Swinton,82,4,1,6.00,180,1986-08-20,"Tucker, GA",Auburn,1,1,3,
4443,300409,6,158240,Bakari,Grant,84,4,1,6.04,195,1987-06-24,"Oakland, CA",UC-Davis,4,4,3,
4445,333870,,157999,Terry,Grant,21,2,1,5.09,190,1987-03-31,"Lumberton, MS",Alabama,2,2,,
4447,597290,10,158235,Jordan,Watson,82,4,1,6.02,190,1982-07-05,"Pensacola, FL",Harding,1,1,3,
4449,221572,10,157894,David,Hicks,91,14,1,6.02,236,1984-08-07,"El Dorado, AR","Grambling State",1,1,3,
4451,298874,10,158263,Ventrell,Jenkins,94,15,1,6.02,285,1984-11-16,"Orangeburg, SC",Kentucky,1,2,,
4453,479086,1,158272,"Adam ",Bighill,44,13,1,5.10,230,1988-10-16,"Montesano, WA","Central Washington",5,5,3,
4455,493895,10,158250,Jack,Julsing,68,9,1,6.08,310,1988-11-11,"Moreno Valley, CA",Arizona,1,1,3,
4457,,10,,"Jasper ",Faulk,32,11,1,5.10,180,1984-07-22,"Lafayette, LA","Southern Mississippi",1,1,4,
4459,323371,,158259,Darius,Powell,97,14,1,6.03,247,1988-09-17,"Waldorf, MD","Fayetteville State",2,2,,
4461,324833,10,157682,Rajon,Henley,76,14,1,6.03,248,1988-03-22,"Galveston, TX","Texas Tech",2,1,4,
4463,,10,,Marc,Ison,74,4,1,5.11,170,1986-11-11,"South Upland, CA","Prairie View A&M",1,1,3,
4465,,10,,Calvin,Simon,73,4,1,6.02,220,1988-01-15,"Shakopee, MN",Concordia,1,1,3,
4467,399733,10,141972,Jake,Allen,19,4,1,6.04,196,1985-01-19,"Laurel, MS","Mississippi College",1,1,4,
4469,597011,10,157963,Bryan,Quayson,42,11,0,6.02,215,1985-07-27,"Scarborough, ON",Windsor,1,1,3,
4471,597013,,157905,Dale,Stevenson,59,9,0,6.06,295,1987-12-08,"Raymond, AB",Alberta,1,4,6,
4473,248289,10,158060,"Courtney ",Bryan,43,11,1,6.00,210,1984-10-11,,"New Mexico State",1,1,3,"2011-08-19 17:05:00"
4475,597314,10,170208,Djems,Kouame,18,11,0,6.01,182,1989-04-05,"Montreal, PQ",Montreal,3,3,4,
4477,,10,,John,Surla,43,13,0,5.10,225,1988-04-20,,"Western Ontario",1,1,,"2011-08-19 17:05:01"
4479,597306,3,170216,Alexander,Krausnick,52,9,0,6.03,290,1989-03-09,"Calgary, AB",Calgary,2,5,3,
4481,597294,,170203,Maurice,Forbes,99,15,0,6.03,300,1987-09-09,"Toronto, ON",Concordia,2,2,,
4483,,10,,Danny,Brown,64,9,0,6.01,345,,"Hamilton, ON","Hamilton Hurricanes",1,1,3,
4485,,10,,Jamal,George,46,11,0,6.01,180,1989-10-03,"Toronto, ON","Hamilton Hurricanes",1,1,3,
4487,598094,,158309,Jay,Diston,75,4,0,6.03,185,1990-05-10,"Niagara Falls, ON","Burlington Braves (Jr.)",3,3,,
4489,597317,10,158024,Samuel,Tranks,84,4,1,6.00,183,1986-12-14,"Philadelphia, PA","Seton Hill",2,2,4,
4491,,10,,Joseph,Malabuyoc,50,13,0,6.00,225,1988-07-04,"Vancouver, BC",Hawaii,1,1,3,
4493,597291,10,158137,George,Kourtesiotis,78,15,0,6.04,275,1988-12-28,"Toronto, ON","Wilfrid Laurier",1,1,3,
4495,,10,,Rob,Varallo,58,14,0,6.04,250,1989-04-07,"London, ON","London Beefeaters",1,1,3,
4497,330181,10,158294,Nick,Clement,20,11,1,6.00,203,1988-03-23,"Arden, NC","North Carolina A&T",2,2,4,
4499,597311,10,158292,Edawn,Coughman,62,25,1,6.04,309,1988-07-21,"Riverdale, GA","Shaw College",2,2,4,
4501,597361,2,158244,Rene,Paredes,30,16,0,5.11,197,1985-05-15,"Caracas, Venezuela",Concordia,5,5,3,
4503,396662,6,158020,Ted,Laurent,97,15,0,6.01,303,1988-01-01,"Montreal, QC",Mississippi,1,4,6,
4505,323275,10,159590,Marko,Mitchell,89,4,1,6'3,218,1985-03-11,"Port Huron, MI",Nevada,1,1,3,
4507,454331,4,143656,Geoff,Tisdale,21,11,1,5.11,195,1986-02-21,"Pacoima, CA","Pittsburg State",1,8,3,
4509,511349,3,158015,Tony,Washington,58,9,1,6.07,318,1986-02-17,"New Orleans, LA","Abilene Christian",2,5,3,
4511,158645,1,111166,Khreem,Smith,94,14,1,6.03,270,1979-07-07,"St. James, Jamaica","Oklahoma State",5,5,3,
4513,548156,10,158173,"Chris ",Smith,29,13,0,6.02,220,1988-01-31,"Toronto, Ontario",Queen's,2,3,,
4515,,10,,Robert,Henderson,93,21,1,6.03,283,1983-11-09,"Ponchatoula, LA","Southern Mississippi",1,1,5,
4517,286439,10,81882,Kelly,Bates,59,7,0,6.03,310,1975-07-27,"Humboldt, SK",Saskatchewan,8,10,3,
4519,,10,,Peter,Carriere,48,13,0,6.00,200,1985-08-15,"Laval, QC",Montreal,1,1,3,
4521,90993,10,81851,Lyle,Green,42,3,0,6.01,220,1976-02-04,"Kitchener, ON",Toledo,10,10,21,
4523,507647,10,157858,Brian,Logan,18,11,1,5.06,185,1988-05-02,"Fremont, CA","Brigham Young",1,1,5,
4525,164680,10,117275,Tad,Kornegay,34,11,1,5.10,185,1982-07-13,"Trenton, NJ",Fordham,1,8,3,
4527,281593,10,158089,Durell,Mapp,48,13,1,6.01,240,1985-12-01,,"North Carolina",1,1,,
4529,329774,10,158338,Dustin,Doe,3,13,1,6.02,210,1987-09-10,"Jasper, FL",Florida,2,2,3,
4531,,10,,Marcus,Howard,91,21,1,6.01,245,1985-10-10,,Georgia,1,1,,"2011-08-19 17:05:05"
4533,473747,10,158327,Rodney,Fritz,94,14,1,6.01,260,1987-05-08,"Kansas City, MO","Tennessee State",1,3,4,
4535,,10,,Dennis,Kennedy,32,2,1,5'9,210,1985-09-03,"Ft. Lauderdale, FL",Akron,1,1,3,
4537,339705,10,157981,Jeremy,Kelley,11,4,1,6.06,225,1988-06-09,"West Seneca, NY",Maine,1,1,,
4539,264149,10,147254,"Ryan ",Grice-Mullen,11,23,1,5.11,180,1986-09-12,"Rialto, CA",Hawaii,1,4,3,
4541,144119,,111254,Luc,Mullinder,93,14,0,6.04,288,1980-09-25,"Auckland, New Zealand","Michigan State",2,8,3,
4543,215060,10,153858,Chris,Patrick,59,8,1,6.05,303,1984-08-22,"Ashley , MI",Nebraska,1,2,,
4545,276760,10,139971,Denatay,Heard,20,11,1,5.09,169,1984-03-13,"LaGrange, GA","Stillman College",2,4,3,
4547,,30,0,aaa,aaa,0,14,1,,,1979-10-20,,,1,3,4,
4549,298441,10,160574,Sean,Ware,49,13,1,6.02,237,1987-01-31,"Bristol, CT","New Hampshire",1,1,6,
4551,,,158361,Micheaux,Robinson,1,10,1,5.09,185,1983-04-13,"Fostoria, OH","Otterbein College",2,2,,
4553,621386,10,158517,Nick,FitzGibbon,33,2,0,5.10,205,1987-04-25,"Puslinch, ON",Guelph,2,2,3,
4555,287773,,157669,Chris,Garrett,25,2,1,5.07,195,1987-02-11,"Utica, NY","Ohio University",2,4,,
4557,225148,3,140166,Marcus,Howard,91,14,1,6.01,245,1985-10-12,"Huger, SC",Georgia,5,5,3,
4559,,10,,Shawnbrey,McNeal,24,2,1,5.09,190,1988-10-17,"Dallas, TX","Southern Methodist",1,1,5,
4561,,10,,Thomas,White,80,4,1,6.02,205,1986-02-28,"Dallas, TX",Baylor,1,1,5,
4563,336179,10,158047,Perry,Floyd,20,18,1,5.08,168,1988-10-13,"Gastonia, NC",Wingate,1,1,3,
4565,,10,,Donovan,Morgan,88,4,1,6.02,187,1982-07-29,"New Orleans, LA",Louisiana-Lafayette,1,1,3,
4567,334191,10,158301,Brent,Vinson,12,11,1,6.00,206,1986-12-17,"Hampton, VA","North Alabama",1,3,4,
4569,,10,,Kyle,Burkhart,58,8,1,6.05,290,1986-09-18,"Dodge City, KS","S. Mississippi",1,1,3,
4571,,10,,Tuff,Harris,26,11,1,6.00,198,1983-01-23,"Crow Agency, Montana",Montana,1,1,5,
4573,400891,10,158117,CJ,Bailey,6,11,1,5.10,188,1987-09-07,"Moss Point, MS","Southern Mississippi",1,1,5,
4575,,10,,Loyce,Means,22,11,1,5.11,180,1989-03-31,"Houston, TX",Houston,1,1,,
4577,398654,,158124,Nick,Claytor,66,9,1,6.06,285,1989-04-01,"Gainesville, GA","Georgia Tech",2,2,,
4579,326999,6,125905,Andy,Fantuz,83,4,0,6.04,220,1983-12-18,"Chatham, ON",Western,3,9,3,
4581,331800,10,158340,John,Goebel,36,2,1,6.01,227,1987-11-19,"Milford, MI","Cincinnati ",2,2,4,
4583,,10,,Ricky,Clarke,83,4,0,6.00,210,1984-10-06,"Toronto, ON",Manitoba,1,1,3,
4585,471845,10,157987,Demario,Ballard,84,4,1,6.05,216,1984-07-17,"Thomas, GA","Western Oregon",2,2,5,
4587,,,,Chandler,Williams,80,4,1,5.11,175,1985-08-09,"Brandenton, FL","Florida International",1,1,,
4589,405005,65,147086,Jock,Sanders,19,2,1,5.07,191,1988-06-14,"St. Petersburg, FL","West Virginia",2,5,3,
4591,300739,10,158470,Rafael,Priest,20,10,1,5.10,180,1987-03-11,"Dallas, TX","Texas Christian",1,2,7,
4593,,10,,Amara,Kamara,49,13,1,6.00,240,1988-02-02,Liberia,Temple,1,1,3,
4595,,10,,Ryan,Jones,27,11,1,5.11,198,1988-08-08,"Liberty, MO","Northwest Missouri State",1,1,3,
4597,,10,,Justin,Mincey,94,21,1,6.06,272,1986-03-05,"Folston, GA","Florida State",1,1,3,
4599,405950,,153636,Woodny,Turenne,29,11,1,6.01,182,1987-09-25,"Fort Lauderdale, Fla",Louisville,4,5,,
4601,,10,,Jerry,Brown,96,21,1,6.04,265,1987-10-20,"St. Louis, MO",Illinois,1,1,,
4603,,10,,Adam,Froman,5,1,1,6.04,220,1987-12-18,"Santa Rosa, CA",Louisville,1,1,5,
4605,460218,10,157612,Darrell,Pasco,22,11,1,5.10,162,1987-05-15,"Tampa, FL","Georgia Southern",2,2,3,
4607,471590,10,158934,Bloi-Dei,Dorzon,26,2,1,5.08,197,1984-11-23,"New Carrolton, MD","Jackson State",1,1,5,
4609,270048,4,137800,"Tyron ",Brackenridge,41,12,1,6.00,189,1984-06-30,"Pasadena, CA","Washington State",5,5,3,
4611,657230,10,158014,Kurt,Adams,12,5,1,6.05,191,1987-07-10,"Searcy, AR",Harding,2,2,3,
4613,,10,,Justin,Wilson,48,11,1,5.10,194,1988-01-01,,"Southern Mississippi",1,1,3,
4615,,10,,Quentin,Davie,91,14,1,6.04,240,1988-02-15,"St. Louis, MO",Northwestern,1,1,3,
4617,338279,,157970,L.J,Castile,86,4,1,6.03,223,1987-09-07,"La Marque, TX","Delta State",1,1,,
4619,,10,,Javon,McKinnon,51,13,1,6.00,234,1988-02-22,"Memphis, TN","Arkansas State",1,1,3,
4621,,10,,Roberto,Davis,91,21,1,6.02,254,,,"Northwest Missouri St.",1,1,,
4623,,,4623,Kenny,Rowe,98,14,1,6.02,244,1989-04-22,"Long Beach, CA",Oregon,3,3,,
4625,,10,,Chris,Francis,43,13,1,6.00,229,,,Baylor,1,1,,
4627,,10,,Stephen,Franklin,42,13,1,6.00,205,1988-09-26,"Kansas City, MO","Southern Illinois",1,1,,
4629,,10,,Javes,Lewis,27,11,1,6.00,186,1989-12-11,"Tustin, CA",Oregon,2,2,3,
4631,511241,2,158346,Jasper,Simmons,31,13,1,6.01,223,1989-08-20,"Pensacola, FL",Missouri,1,4,3,
4633,,10,,Jacob,Bender,63,25,1,6.06,315,1985-04-25,"Mayo, MA","Nicholls State",1,1,3,
4635,,10,,Donte,Davis,83,4,1,5.10,185,1988-03-29,"Chantilly, VA",Hampton,1,1,5,
4637,,10,,James,Morehead,94,15,1,6.06,324,1986-11-03,"Highlands Ranch, CO","Colorado State",1,1,5,
4639,,10,,Brennan,Marion,84,4,1,6.01,185,1987-08-25,"Greensburg, PA",Tulsa,1,1,5,
4641,,10,,Jonathan,Woods,42,13,1,6.00,245,1987-01-22,"Macclenny, FL",Troy,1,1,,
4643,,10,,Earl,Alexander,82,4,1,6.04,210,1987-11-22,"Phenix City, AL",Alabama,1,1,5,
4645,290866,10,157808,Lee,Robinson,56,14,1,6.02,253,1987-04-23,"Gloster, MI","Alcorn State",2,2,3,
4647,,10,,Courtney,Smith,87,4,1,6.05,230,1987-03-06,"New Orleans, LA","South Alabama",1,1,3,
4649,454378,,143313,Marc,Beswick,3,13,0,6.01,198,1983-01-23,"Vancouver, BC","Saint Mary's",6,7,3,
4651,,,,Phillip,Davis,33,11,1,5.10,173,1988-09-13,"Snelville, GA",Tulane,1,1,,"2011-10-12 11:04:05"
4653,,,,Chaz,Thompson,27,11,1,6.01,189,1987-05-29,"Texas City, TX",Louisville,1,1,,"2011-10-12 11:15:00"
4655,,,,TJ,Langley,94,15,1,6.05,292,1989-07-28,"Hugo, OK","Arkansas Tech",1,1,,"2011-10-12 11:19:19"
4657,332372,10,156843,Robert,Rose,97,15,1,6.05,285,1987-12-24,"Cleveland, OH","Ohio State",1,2,,
4659,,10,,Angelo,Craig,91,14,1,6.04,245,1985-09-05,"Cleveland, OH",Cincinnati,1,1,,"2011-10-18 16:32:35"
4661,,10,158737,Theo,Scott,4,1,1,6.02,209,1987-07-08,"Long Beach, CA",Ohio,1,1,,
4663,,,,Rayshaun,Kizer,43,11,1,5.09,192,1986-03-03,"Euclid, Ohio","Walsh University",1,2,,"2011-10-25 15:58:48"
4665,,,,Daniel,Borne,35,2,1,5.11,205,1988-09-12,"Marrero, LA",UAB,1,1,,"2011-10-25 16:08:29"
4667,,10,,Nerraw,McCormack,62,9,1,6.05,302,1986-07-20,"Garden City, NY","Penn State",1,1,,
4669,500400,10,,Tamon,George,37,11,0,6.00,182,1987-11-21,"Regina, SK",Regina,3,3,3,
4671,,10,,Jamaal,Fudge,30,11,1,5.09,194,1983-05-17,"Jacksonville, FL",Clemson,1,1,3,
4673,,10,,"Maurice ",Lloyd,48,13,1,5.11,235,1983-02-15,"Daytona Beach, FL",Connecticut,4,6,3,"2011-12-06 17:27:51"
4675,166549,10,140206,Neil,McKinlay,36,13,0,6.00,220,1981-05-25,"Langley, BC","Simon Fraser",1,7,3,
4677,217594,1,154016,Courtney,Taylor,86,5,1,6.01,205,1984-04-07,"Carrollton, AL",Auburn,4,4,3,
4679,,10,,Teryl,White,46,21,1,6.05,278,1983-03-08,"Macon, GA","North Carolina Central",1,2,3,"2011-12-08 12:13:04"
4681,,10,157857,Ramon,Broadway,32,11,1,5.09,191,1987-12-20,"Shreveport, LA",Arkansas,1,1,,
4683,296154,2,157706,Joe,Burnett,24,11,1,5.10,192,1986-11-28,"Eustis, FL","Central Florida",1,4,3,
4685,,,,Vince,Anderson,16,11,1,6.02,205,1984-12-08,"Gainesville, FL","Webber International",1,1,,
4687,597295,10,170206,Anthony,Barrette,57,9,0,6.05,320,1986-04-22,"Verdun, QC",Concordia,2,2,3,"2011-12-08 12:56:22"
4689,,30,0,Zach,Pollari,55,9,0,6.06,263,1986-10-02,"Billings, MT","Western Ontario",1,1,4,"2009-01-13 15:00:35"
4691,,10,0,C,D,78,4,0,5.11,186,1986-07-14,"Edmonton, AB","Calgary Colts",0,0,4,"2011-12-08 15:13:25"
4693,,10,0,D,B,20,11,0,6.03,196,1986-08-21,"Moose Jaw, SK",Saskatchewan,0,0,4,"2011-12-08 15:13:45"
4695,,10,,B,B,0,11,0,5.10,200,1983-04-24,"Burnaby, BC",,,,4,"2011-12-08 15:14:23"
4697,,11,,Shomari,Earls,49,13,1,6.04,250,1984-07-10,"Lake Park, FL","Florida Atlantic",1,1,3,
4699,267414,,160687,"David ",Veikune,94,15,1,6.03,270,1985-12-12,"Anchorage, AK",Hawaii,3,3,,"2011-12-08 15:16:55"
4701,398211,10,157846,Chris,Francis,43,13,1,6.00,229,1988-11-25,"Waco, TX",Baylor,1,1,3,"2011-12-08 15:16:56"
4703,316681,9,158480,Bear,Woods,48,13,1,6.00,245,1987-01-22,"Macclenny, FL",Troy,3,3,9,"2011-12-08 15:16:57"
4705,393902,10,158496,Teryl,White,98,15,1,6.05,278,1989-03-08,"Macon, GA","North Carolina Central",1,1,4,"2011-12-08 15:16:57"
4707,,10,,Dwight,Dasher,17,1,1,5.10,202,1988-08-05,"Folkston, GA","Middle Tennessee State",1,1,3,"2011-12-08 15:16:57"
4709,,10,,De'von,Hall,19,11,1,6.03,215,1987-09-08,"Los Angeles, CA","Utah State",1,1,3,"2011-12-08 15:16:57"
4711,,10,,Joe,Horn,89,4,1,5.11,191,1987-04-08,"Waynesfield, OH",Ashland,1,1,3,"2011-12-08 15:16:57"
4713,287899,10,157748,Chris,McCoy,96,21,1,6.03,261,1986-11-26,"Villa Rica, GA","Middle Tennessee St.",1,2,3,"2011-12-08 15:16:57"
4715,,10,160024,Brandon,Sharpe,93,21,1,6.03,254,1986-12-22,"Toombs County, GA","Texas Tech",1,1,3,"2011-12-08 15:16:57"
4717,,10,,Josh,Leonard,92,21,1,6.02,290,1987-07-22,"Antelope, CA",Hawaii,1,1,5,"2011-12-08 15:16:58"
4719,,9,,Tremaine,Johnson,47,15,1,6.02,285,1985-09-26,"Galena Park, TX","Louisiana State",1,1,4,"2011-12-08 15:16:58"
4721,,,,B.J.,Williams,91,14,1,6.03,250,1988-08-07,"Aurora, CO","San Diego State",1,1,,"2011-12-08 15:16:58"
4723,,,,Sidney,Stewart,88,4,1,6.01,190,1988-10-30,"Farmington Hills, MI",Northwestern,1,1,4,"2011-12-08 15:16:58"
4725,,10,,Fredrick,Rouse,,4,1,6.03,200,1985-12-17,"Tallahassee, FL",Concordia-Selma,1,1,,"2011-12-08 15:16:58"
4727,,10,,Cam,Sexton,19,1,1,6.01,200,1986-10-02,"Laurinburg, NC","Catawba College",2,2,3,"2011-12-08 15:16:58"
4729,141414,10,102664,Joe,McGrath,61,8,0,6.05,300,1980-11-27,"Moose Jaw, SK","Miami (Fl.)",2,8,5,"2011-12-08 15:16:58"
4731,322840,10,158520,Travon,Patterson,,4,1,5.09,170,1988-09-20,"Long Beach, CA",Colorado,1,1,3,"2011-12-08 15:16:58"
4733,,10,,Pierre,Woods,91,14,1,6.05,254,1982-01-06,"Cleveland, OH",Michigan,1,1,5,"2011-12-08 15:16:59"
4735,598299,5,158254,Graig,Newman,3,11,0,6.01,214,1989-06-02,"Langley, BC","Saskatoon Hilltops Jr.",2,4,3,"2012-01-03 12:41:40"
4737,,,,Kolten,Solomon,71,4,0,5.11,190,1989-07-16,"Regina, SK",Regina,1,1,,"2012-01-03 13:42:29"
4739,,,,"Chris ",Bodnar,13,37,0,5.11,190,1988-04-10,"Saskatoon, SK",Regina,1,1,,"2012-01-03 13:52:22"
4741,657329,5,170227,Julian,Feoli-Gudino,83,4,0,6.00,211,1987-06-22,"San Jose, Costa Rica",Laval,2,4,3,"2012-01-13 17:11:45"
4743,,10,,Andrew,Strickland,0,4,1,6.00,197,1987-07-02,"Aiken, SC",Wofford,1,1,3,"2012-01-13 17:16:03"
4745,,10,,Jonathan,Pierre-Etiene,0,33,0,6.02,257,1984-07-04,"Montreal, PQ",Montreal,1,1,,"2012-01-16 15:51:56"
4747,267384,3,145430,Chad,Simpson,10,2,1,5.09,205,1985-08-22,"Miami, FL","Morgan State",1,3,6,"2012-01-19 10:46:07"
4749,,10,,Boo,Robinson,96,15,1,6.01,310,1987-08-05,"Monroe, LA","Wake Forest",1,1,3,"2012-01-19 10:56:46"
4751,,10,,Clint,Oldenburg,61,9,1,6.06,305,1983-09-09,"Gilette, WY","Colorado St.",1,1,3,"2012-01-19 10:59:51"
4753,,10,,Jonathan,Pierre-Etienne,93,33,0,6.02,258,1984-07-04,"Montreal, PQ",Montreal,1,1,4,"2012-01-24 11:09:21"
4755,,10,,Derek,Domino,38,13,1,6.03,232,1987-10-08,"Spring Lake Park, MN","South Dakota State",1,1,4,"2012-01-27 13:39:55"
4757,,10,,Mitch,Erickson,64,7,1,6.06,290,1985-05-14,"Hutchinson, MN","South Dakota State",1,1,4,"2012-01-27 13:41:40"
4759,,10,,Steven,Friday,90,21,1,6.03,240,1986-08-09,"Melbourne, FL","Virginia Tech",1,1,3,"2012-01-27 13:43:31"
4761,464307,6,158703,Simoni,Lawrence,21,13,1,6.01,228,1989-02-01,"Upper Darby, PA",Minnesota,2,3,3,"2012-01-27 13:45:31"
4763,558546,,158689,Michael,Ricks,25,11,1,6.02,203,1987-04-07,"Courtland, AL",Stillman,1,1,3,"2012-01-27 13:50:01"
4765,156206,,158667,Orrin,Thompson,50,8,1,6.06,320,1982-11-11,"Charlotte, NC",Duke,2,2,3,"2012-01-27 13:55:09"
4767,,10,,Derrick,Townsel,81,4,1,5.09,175,1988-07-12,"Dade Co., Florida","Murray State",1,1,3,"2012-01-27 13:56:57"
4769,287150,10,148974,Martell,Mallett,34,2,1,6.00,208,1986-05-13,"Pine Bluff, AR","Arkansas-Pine Bluff",1,3,3,"2012-01-30 12:02:08"
4771,,10,,Jason,Chery,81,5,1,5.11,188,1985-05-31,"Delray Beach, FL",Louisiana-Lafayette,1,1,3,"2012-01-31 10:23:19"
4773,323551,4,153366,Taj,Smith,88,4,1,6.01,198,1983-09-30,"Newark, NJ",Syracuse,4,4,9,"2012-01-31 10:24:43"
4775,,10,,Demetrius,Crawford,25,2,1,5.08,195,1986-12-30,"Oakland, CA","Montana State",1,1,3,"2012-02-10 10:33:21"
4777,266696,10,158721,Kory,Sheets,1,2,1,5.11,208,1985-03-31,"Hartford, CT",Purdue,3,3,3,"2012-02-10 10:39:37"
4779,214378,10,157708,Louis,Rankin,33,2,1,6.01,216,1985-05-04,"Stockton, CA",Washington,1,1,3,"2012-02-10 10:44:24"
4781,323487,10,158661,Marcus,Ball,6,13,1,6.01,209,1987-07-21,"Norfolk, VA",Memphis,2,2,,"2012-02-14 10:43:33"
4783,462045,10,160320,Jarmon,Fortson,8,4,1,6.03,225,1989-06-07,"Columbus, GA","North Alabama",1,1,,"2012-02-14 10:51:32"
4785,,10,,Donnie,McKenzie,0,9,0,6.06,310,1989-09-08,"Georgetown, ON","Wilfrid Laurier",1,1,4,"2012-02-14 10:56:24"
4787,399529,10,158739,Dontrelle,Inman,11,4,1,6.03,204,1989-01-31,"Charleston, SC",Virginia,2,2,4,"2012-02-16 15:55:55"
4789,,,,Adam,Tafralis,17,1,1,6.01,210,1983-08-30,"Daly City, CA","San Jose State",1,4,,"2012-02-16 16:26:41"
4791,,10,,Tyree,Barnes,0,4,1,6.00,196,1986-04-15,"Hampton, VA",Navy,1,1,15,"2012-02-21 15:42:35"
4793,,10,,Colt,Brennan,2,1,1,6.03,207,1983-08-16,"Laguna Beach, CA",Hawaii,1,1,,"2012-03-01 13:27:50"
4795,287662,5,158723,Drew,Willy,5,1,1,6.04,221,1986-11-13,"Randolph, NJ",Buffalo,2,4,3,"2012-03-01 13:29:11"
4797,,10,,Tony,Taylor,43,13,1,6.01,235,1984-07-21,"Athens, GA",Georgia,1,1,,"2012-03-08 11:01:50"
4799,335148,,158645,Abraham,Kromah,51,13,1,6.00,227,1988-10-03,"Staten Island, NY",Duke,1,3,3,"2012-03-08 11:02:59"
4801,,10,,Jamar,Williams,52,13,1,6.01,235,1984-06-14,"New York, NY","Arizona State",1,1,3,"2012-03-08 11:04:34"
4803,284982,,160594,Alvin,Bowen,15,13,1,6.02,225,1983-12-24,"East Orange, NJ","Iowa State",1,3,19,"2012-03-08 11:05:28"
4805,,10,,DeShawn,Wynn,20,2,1,5.11,232,1983-10-09,"Cincinnati, OH",Florida,1,1,3,"2012-03-13 12:38:53"
4807,246651,10,158681,Justin,Harper,1,4,1,6.04,213,1985-02-24,"Catawba, NC","Virginia Tech",1,2,4,"2012-03-13 12:40:08"
4809,,10,,Marc,Schiechl,95,14,1,6.02,252,1986-11-30,"Lakewood, CO","Colorado School of Mines",1,1,,"2012-03-15 15:28:25"
4811,294797,10,157699,Levi,Brown,6,1,1,6.04,225,1987-03-11,"Mount Juliet, TN",Troy,1,2,3,"2012-03-20 11:56:13"
4813,,10,,Darnell,Bing,50,13,1,6.02,235,1984-09-10,"Compton, CA",USC,1,1,3,"2012-03-22 17:17:29"
4815,224906,,158544,Chris,Ellis,49,14,1,6.05,260,1985-02-11,"Hampton, VA","Virginia Tech",2,2,4,"2012-03-22 17:18:43"
4817,657345,,170211,Pascal,Baillargeon,67,9,0,6.05,300,1986-02-19,"St. Anselme, QC",Laval,1,2,3,"2012-03-28 09:19:52"
4819,,10,,Tyrell,Francisco,82,3,0,6.03,250,1987-08-06,"Kelowna, BC","Weber State",1,1,,"2012-03-28 09:29:20"
4821,407518,10,170222,Patrick,Jean-Mary,53,13,0,6.02,230,1986-06-06,"Laval, QC",Howard,2,2,,"2012-03-28 10:05:39"
4823,,10,,Matt,Estrada,43,12,1,5.10,193,1988-10-20,"Whittier, CA","Northern Arizona",1,1,3,"2012-03-28 14:53:53"
4825,,10,0,Samie,Parker,85,4,1,5.10,184,1981-03-25,"Long Beach, CA",Oregon,1,1,3,"2012-03-28 15:02:27"
4827,511350,7,156305,Trevor,Harris,7,1,1,6.03,212,1986-05-31,"Waldo, OH",Edinboro,4,4,3,"2012-03-28 15:06:30"
4829,,10,,Ko,Quaye,96,21,1,6.01,293,1987-05-11,"Monrovia, Liberia","South Dakota",1,1,4,"2012-04-03 12:23:03"
4831,264006,4,158397,Xavier,Fulton,58,9,1,6.04,300,1986-04-18,"Flossmoor, IL",Illinois,4,4,3,"2012-04-03 12:31:04"
4833,246088,10,139787,Ricardo,Colclough,28,11,1,5.11,194,1983-09-26,"Sumter, SC",Tusculum,2,3,19,"2012-04-03 12:33:16"
